CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKINDUSINDBK24-FEB-2022,873.5500000,885.0500000,929.2000000,881.0000000,925.2500000,925.2500000,5.9100000,32905.0000000,18137700.0000000,20153.0000000,16423989660.0000000
FUTSTKGNFC28-APR-2022,474.5000000,477.6000000,477.6000000,460.5000000,469.2500000,468.8500000,-1.1900000,12.0000000,14300.0000000,11.0000000,6696170.0000000
FUTSTKGNFC31-MAR-2022,471.8500000,475.2000000,478.0000000,457.4500000,468.3000000,468.3000000,-0.7500000,42.0000000,63700.0000000,49.0000000,29768050.0000000
FUTSTKMARICO31-MAR-2022,481.0000000,484.9500000,499.1000000,484.2500000,494.4000000,494.4000000,2.7800000,166.0000000,198000.0000000,198.0000000,97394350.0000000
FUTSTKDEEPAKNTR31-MAR-2022,2242.9500000,2290.4500000,2292.0000000,2245.0000000,2283.7000000,2283.7000000,1.8100000,348.0000000,40250.0000000,161.0000000,91288100.0000000
FUTSTKDEEPAKNTR28-APR-2022,2251.9500000,2272.5000000,2299.0000000,2249.0000000,2294.8500000,2294.8500000,1.9000000,14.0000000,4500.0000000,18.0000000,10234712.5000000
FUTSTKHDFCLIFE31-MAR-2022,627.8500000,631.9500000,642.5000000,623.9000000,629.0500000,629.0500000,0.1900000,427.0000000,279400.0000000,254.0000000,177129260.0000000
FUTSTKNESTLEIND28-APR-2022,18707.5000000,18707.5000000,18707.5000000,18707.5000000,18707.5000000,18857.7000000,0.8000000,3.0000000,25.0000000,1.0000000,467687.5000000
FUTSTKFSL28-APR-2022,160.2500000,157.6500000,157.6500000,157.6500000,157.6500000,162.2000000,1.2100000,1.0000000,2600.0000000,1.0000000,409890.0000000
FUTSTKICICIPRULI24-FEB-2022,561.7500000,564.9000000,571.4500000,553.2000000,558.6000000,558.6000000,-0.5600000,6899.0000000,1089000.0000000,1452.0000000,611858287.5000000
FUTSTKLALPATHLAB31-MAR-2022,2884.7000000,2899.7000000,2923.0500000,2861.0000000,2905.3000000,2905.3000000,0.7100000,383.0000000,11500.0000000,92.0000000,33280112.5000000
FUTSTKASIANPAINT31-MAR-2022,3171.0500000,3216.6500000,3227.9000000,3161.7000000,3219.5500000,3219.5500000,1.5200000,749.0000000,61650.0000000,411.0000000,197510190.0000000
FUTSTKASIANPAINT24-FEB-2022,3157.1500000,3195.0000000,3215.6500000,3145.0000000,3203.1000000,3203.1000000,1.4500000,26477.0000000,1162950.0000000,7753.0000000,3708968610.0000000
FUTSTKPIDILITIND31-MAR-2022,2467.9500000,2470.0000000,2493.8500000,2460.2500000,2492.9500000,2492.9500000,1.0100000,140.0000000,14250.0000000,57.0000000,35351750.0000000
FUTSTKLTTS24-FEB-2022,4693.0000000,4755.9500000,4771.9500000,4614.4500000,4716.0000000,4716.0000000,0.4900000,3519.0000000,361600.0000000,1808.0000000,1693913440.0000000
FUTSTKBRITANNIA24-FEB-2022,3551.5500000,3554.4500000,3711.9000000,3554.4500000,3661.0000000,3661.0000000,3.0800000,6138.0000000,675600.0000000,3378.0000000,2473895490.0000000
FUTSTKHINDPETRO24-FEB-2022,315.3500000,311.1500000,311.1500000,289.4000000,290.7000000,290.7000000,-7.8100000,4387.0000000,16410600.0000000,6078.0000000,4870474245.0000000
FUTSTKGLENMARK24-FEB-2022,489.0000000,490.1500000,497.5500000,490.1000000,496.3500000,496.3500000,1.5000000,6325.0000000,1219000.0000000,1060.0000000,602405017.5000000
FUTSTKICICIGI28-APR-2022,1382.8500000,0.0000000,0.0000000,0.0000000,,1382.9000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKBPCL24-FEB-2022,389.6000000,388.3500000,389.2000000,371.8000000,374.8000000,374.8000000,-3.7900000,15281.0000000,14340600.0000000,7967.0000000,5433151860.0000000
FUTSTKWIPRO24-FEB-2022,572.9000000,582.0000000,584.0000000,566.7000000,577.0500000,577.0500000,0.7200000,46924.0000000,12896000.0000000,16120.0000000,7425529600.0000000
FUTSTKGODREJPROP24-FEB-2022,1717.0500000,1740.0000000,1763.5500000,1694.1000000,1730.6500000,1730.6500000,0.7900000,11700.0000000,2160925.0000000,6649.0000000,3737941171.2500000
FUTSTKGAIL31-MAR-2022,143.7000000,143.7000000,146.8500000,143.4500000,146.5000000,146.5000000,1.9400000,153.0000000,762500.0000000,125.0000000,111190190.0000000
FUTSTKJINDALSTEL28-APR-2022,389.9000000,393.0500000,416.2500000,392.3000000,414.5000000,414.5000000,6.3000000,28.0000000,57500.0000000,23.0000000,23113125.0000000
FUTSTKCOROMANDEL24-FEB-2022,782.3500000,791.8000000,796.0000000,776.0500000,781.2000000,781.2000000,-0.1400000,1704.0000000,646250.0000000,1034.0000000,507494843.7500000
FUTSTKPOLYCAB24-FEB-2022,2511.0500000,2517.0000000,2591.9000000,2501.2500000,2557.3500000,2557.3500000,1.8400000,2468.0000000,417600.0000000,1392.0000000,1061179515.0000000
FUTSTKGODREJCP31-MAR-2022,896.9500000,898.7000000,910.0000000,894.8000000,907.3500000,907.3500000,1.1500000,118.0000000,45500.0000000,91.0000000,41099000.0000000
FUTSTKLUPIN31-MAR-2022,912.7500000,923.5000000,927.0500000,906.0000000,911.2500000,911.2500000,-0.1600000,367.0000000,102850.0000000,121.0000000,94207625.0000000
FUTSTKSRTRANSFIN31-MAR-2022,1238.7500000,1252.9000000,1300.6000000,1245.7500000,1291.0500000,1291.0500000,4.2200000,395.0000000,148400.0000000,371.0000000,189155700.0000000
FUTSTKSRTRANSFIN28-APR-2022,1242.0000000,1261.0500000,1293.0000000,1261.0500000,1293.0000000,1293.0000000,4.1000000,8.0000000,6800.0000000,17.0000000,8639960.0000000
FUTSTKMPHASIS31-MAR-2022,3122.7500000,3197.5500000,3198.7000000,3137.3500000,3159.0000000,3168.0500000,1.4500000,130.0000000,6825.0000000,39.0000000,21602096.2500000
FUTSTKHDFC24-FEB-2022,2532.7000000,2560.0000000,2598.8000000,2513.0000000,2569.1500000,2569.1500000,1.4300000,55790.0000000,4485600.0000000,14952.0000000,11522472030.0000000
FUTSTKVEDL24-FEB-2022,323.0500000,324.8000000,340.5000000,322.9500000,339.3500000,339.3500000,5.0400000,24452.0000000,41713600.0000000,13456.0000000,13867763045.0000000
FUTSTKL&TFH28-APR-2022,75.5000000,76.8000000,77.0000000,75.5000000,75.5000000,77.2000000,2.2500000,8.0000000,44620.0000000,5.0000000,3410306.6000000
FUTSTKHDFCLIFE24-FEB-2022,625.1500000,630.1000000,640.5000000,620.2000000,626.7500000,626.7500000,0.2500000,20203.0000000,6925600.0000000,6296.0000000,4373206530.0000000
FUTSTKAARTIIND31-MAR-2022,988.9500000,992.2000000,1008.7500000,987.2500000,1007.2500000,1007.2500000,1.8500000,121.0000000,51000.0000000,60.0000000,51124057.5000000
FUTSTKPNB24-FEB-2022,41.7500000,41.7000000,42.2000000,40.4500000,41.5000000,41.5000000,-0.5900000,16240.0000000,100000000.0000000,6250.0000000,4145641600.0000000
FUTSTKSBICARD28-APR-2022,887.7000000,891.0000000,893.0000000,889.2000000,893.0000000,893.0000000,0.5900000,8.0000000,3500.0000000,7.0000000,3120275.0000000
FUTSTKCHOLAFIN28-APR-2022,635.8500000,0.0000000,0.0000000,0.0000000,,660.5000000,3.8700000,1.0000000,0.0000000,0.0000000,0.0000000
FUTSTKADANIPORTS28-APR-2022,723.5000000,736.0000000,751.0000000,732.3500000,746.6500000,746.6500000,3.1900000,12.0000000,26250.0000000,21.0000000,19495562.5000000
FUTSTKLTTS31-MAR-2022,4705.8500000,4720.0000000,4748.7500000,4638.0000000,4735.3500000,4735.3500000,0.6200000,445.0000000,11800.0000000,59.0000000,55300140.0000000
FUTSTKBRITANNIA28-APR-2022,3541.9000000,3665.4500000,3665.4500000,3655.0000000,3657.3000000,3657.3000000,3.2500000,35.0000000,1200.0000000,6.0000000,4390390.0000000
FUTSTKDIXON28-APR-2022,4425.0000000,4495.0500000,4515.3500000,4432.5000000,4432.5000000,4432.5000000,0.1600000,23.0000000,2250.0000000,18.0000000,10046375.0000000
FUTSTKHINDPETRO31-MAR-2022,315.9000000,303.6000000,306.0000000,289.0000000,289.9000000,289.9000000,-8.2300000,88.0000000,823500.0000000,305.0000000,244867185.0000000
FUTSTKDIVISLAB28-APR-2022,4080.0000000,4128.8500000,4155.0000000,4107.0000000,4154.6000000,4154.6000000,1.8200000,14.0000000,600.0000000,6.0000000,2482850.0000000
FUTSTKTORNTPOWER28-APR-2022,551.2000000,0.0000000,0.0000000,0.0000000,,549.5000000,-0.3000000,1.0000000,0.0000000,0.0000000,0.0000000
FUTSTKTATACOMM28-APR-2022,1296.1500000,1316.0000000,1317.0500000,1316.0000000,1316.3000000,1316.3000000,1.5500000,11.0000000,1600.0000000,4.0000000,2106020.0000000
FUTSTKINDHOTEL31-MAR-2022,217.3500000,217.0500000,225.4500000,214.2000000,224.5000000,224.5000000,3.2800000,107.0000000,394156.0000000,98.0000000,86637097.6000000
FUTSTKAMBUJACEM31-MAR-2022,365.9500000,368.7000000,381.4000000,367.2500000,380.6000000,380.6000000,4.0000000,311.0000000,438000.0000000,292.0000000,164652600.0000000
FUTSTKPERSISTENT28-APR-2022,4444.3000000,4422.4000000,4550.0000000,4422.4000000,4539.9500000,4539.9500000,2.1500000,3.0000000,600.0000000,4.0000000,2709037.5000000
FUTSTKITC28-APR-2022,217.4000000,217.5000000,226.5000000,217.4000000,225.6500000,225.6500000,3.7900000,111.0000000,624000.0000000,195.0000000,138511840.0000000
FUTSTKGAIL24-FEB-2022,144.2000000,145.2500000,147.4500000,143.9000000,146.9500000,146.9500000,1.9000000,4588.0000000,12462300.0000000,2043.0000000,1819787990.0000000
FUTSTKINTELLECT24-FEB-2022,771.6500000,776.4500000,780.0000000,760.0500000,769.6500000,769.6500000,-0.2500000,223.0000000,106500.0000000,142.0000000,82055025.0000000
FUTSTKJINDALSTEL31-MAR-2022,388.0000000,390.0000000,416.5000000,389.1000000,414.2500000,414.2500000,6.7600000,138.0000000,650000.0000000,260.0000000,261405625.0000000
FUTSTKABCAPITAL28-APR-2022,118.8500000,121.0000000,122.4500000,120.7000000,122.4500000,123.5500000,3.9500000,4.0000000,26400.0000000,6.0000000,3215960.0000000
FUTSTKABCAPITAL31-MAR-2022,118.8000000,120.3500000,123.5000000,120.3500000,123.2500000,123.2500000,3.7400000,88.0000000,400400.0000000,91.0000000,48740340.0000000
FUTSTKONGC24-FEB-2022,170.8000000,172.5000000,172.6500000,167.4500000,169.6000000,169.6000000,-0.7000000,4786.0000000,16354800.0000000,2124.0000000,2769310390.0000000
FUTSTKTITAN31-MAR-2022,2377.0500000,2395.0000000,2451.0000000,2373.2500000,2446.5000000,2446.5000000,2.9200000,228.0000000,95625.0000000,255.0000000,230556900.0000000
FUTSTKIGL24-FEB-2022,394.7500000,396.7000000,400.6500000,390.8000000,399.7500000,399.7500000,1.2600000,12855.0000000,3411375.0000000,2481.0000000,1354662375.0000000
FUTSTKBEL24-FEB-2022,209.2500000,211.2500000,211.2500000,202.7000000,206.9000000,206.9000000,-1.1200000,8316.0000000,24468200.0000000,6439.0000000,5082728760.0000000
FUTSTKINDIACEM28-APR-2022,225.2000000,235.6500000,240.7000000,229.0000000,232.8000000,232.8000000,3.3700000,9.0000000,49300.0000000,17.0000000,11549975.0000000
FUTSTKMCX28-APR-2022,1553.0000000,0.0000000,0.0000000,0.0000000,,1550.5000000,-0.1600000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKSHREECEM28-APR-2022,24510.9000000,25000.0000000,25192.1000000,25000.0000000,25140.2000000,25743.8500000,5.0300000,18.0000000,225.0000000,9.0000000,5637057.5000000
FUTSTKLTTS28-APR-2022,4740.3000000,4764.2500000,4764.3000000,4670.0000000,4755.6000000,4741.3000000,0.0200000,7.0000000,1400.0000000,7.0000000,6623090.0000000
FUTSTKCHAMBLFERT31-MAR-2022,431.3000000,435.3000000,438.1500000,419.7500000,420.2000000,420.2000000,-2.5700000,58.0000000,81000.0000000,54.0000000,34646400.0000000
FUTSTKAPOLLOHOSP31-MAR-2022,4480.8500000,4496.2500000,4559.3000000,4476.9000000,4544.2500000,4544.2500000,1.4100000,411.0000000,17000.0000000,136.0000000,76871212.5000000
FUTSTKCOALINDIA31-MAR-2022,159.6000000,160.3500000,162.5000000,158.0000000,162.2500000,162.2500000,1.6600000,538.0000000,756000.0000000,180.0000000,121453080.0000000
FUTSTKICICIGI31-MAR-2022,1377.6000000,1388.6000000,1408.0000000,1377.8000000,1377.8000000,1377.8000000,0.0100000,88.0000000,12750.0000000,30.0000000,17830216.2500000
FUTSTKNAUKRI31-MAR-2022,4917.0000000,5018.5500000,5075.0000000,4894.3500000,5038.3500000,5038.3500000,2.4600000,501.0000000,34500.0000000,276.0000000,172324612.5000000
FUTIDXNIFTY31-MAR-2022,17416.6500000,17554.8000000,17685.5000000,17291.2500000,17649.4500000,17649.4500000,1.3300000,20078.0000000,902150.0000000,18043.0000000,15857247105.0000000
FUTSTKASHOKLEY31-MAR-2022,133.7000000,132.4000000,133.2500000,128.8500000,131.9500000,131.9500000,-1.3000000,176.0000000,985500.0000000,219.0000000,129220425.0000000
FUTIDXFINNIFTY26-APR-2022,17983.0000000,18137.1000000,18137.1000000,16632.9000000,16632.9000000,16632.9000000,-7.5000000,3.0000000,80.0000000,2.0000000,1390800.0000000
FUTSTKPVR31-MAR-2022,1592.1000000,1590.0000000,1619.0000000,1576.1500000,1613.9500000,1613.9500000,1.3700000,269.0000000,41514.0000000,102.0000000,66402945.4000000
FUTSTKCOROMANDEL28-APR-2022,797.3500000,798.5000000,798.5000000,764.8500000,797.0000000,796.1500000,-0.1500000,4.0000000,2500.0000000,4.0000000,1973343.7500000
FUTSTKEICHERMOT31-MAR-2022,2665.3500000,2673.1500000,2691.7500000,2620.0000000,2642.9500000,2642.9500000,-0.8400000,146.0000000,33950.0000000,97.0000000,90171077.5000000
FUTSTKHDFCAMC31-MAR-2022,2220.1000000,2224.8000000,2240.0000000,2203.0000000,2235.2000000,2235.2000000,0.6800000,771.0000000,30800.0000000,154.0000000,68696040.0000000
FUTSTKIRCTC24-FEB-2022,870.0000000,892.7500000,901.3500000,846.9500000,856.3000000,856.3000000,-1.5700000,10434.0000000,10826375.0000000,12373.0000000,9447264706.2500000
FUTSTKINDUSTOWER28-APR-2022,255.1000000,255.1000000,256.8000000,255.1000000,256.8000000,259.4000000,1.6800000,4.0000000,8400.0000000,3.0000000,2150120.0000000
FUTSTKSBICARD31-MAR-2022,885.1000000,890.0000000,890.4000000,877.5000000,886.5500000,886.5500000,0.1600000,450.0000000,55000.0000000,110.0000000,48726925.0000000
FUTSTKSUNPHARMA31-MAR-2022,834.8500000,844.7000000,893.0000000,839.5500000,890.1000000,890.1000000,6.6100000,405.0000000,352100.0000000,503.0000000,307770015.0000000
FUTSTKBAJAJFINSV28-APR-2022,15847.0500000,16151.4000000,16151.4000000,15900.0000000,16050.0000000,16050.0000000,1.2800000,28.0000000,900.0000000,18.0000000,14463770.0000000
FUTSTKBAJAJFINSV31-MAR-2022,15786.7000000,15981.6000000,16108.0500000,15590.0000000,16002.8000000,16002.8000000,1.3600000,360.0000000,12000.0000000,240.0000000,191242745.0000000
FUTSTKAUBANK31-MAR-2022,1314.2000000,1308.9000000,1355.0000000,1308.9000000,1343.6500000,1343.6500000,2.2400000,196.0000000,113000.0000000,226.0000000,150898500.0000000
FUTSTKDALBHARAT24-FEB-2022,1774.3000000,1791.9500000,1898.2500000,1783.1000000,1887.8000000,1887.8000000,6.3900000,2031.0000000,669000.0000000,2676.0000000,1237053912.5000000
FUTSTKGRASIM28-APR-2022,1744.8500000,1764.5000000,1781.1500000,1743.4000000,1766.0000000,1789.0000000,2.5300000,6.0000000,2850.0000000,6.0000000,5035332.5000000
FUTSTKMUTHOOTFIN24-FEB-2022,1464.2000000,1470.0000000,1498.2500000,1450.5500000,1473.0500000,1473.0500000,0.6000000,9264.0000000,948000.0000000,2528.0000000,1395436575.0000000
FUTSTKASTRAL31-MAR-2022,2161.7500000,2172.4000000,2190.0000000,2150.0000000,2189.6500000,2189.6500000,1.2900000,29.0000000,1650.0000000,6.0000000,3595171.2500000
FUTSTKCUMMINSIND24-FEB-2022,933.5000000,940.8500000,948.0000000,927.5500000,943.7000000,943.7000000,1.0900000,2243.0000000,1038000.0000000,1730.0000000,976816350.0000000
FUTSTKASTRAL28-APR-2022,2181.1500000,0.0000000,0.0000000,0.0000000,,2203.5500000,1.0200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKTCS24-FEB-2022,3753.0000000,3775.0000000,3812.9000000,3739.2500000,3804.7500000,3804.7500000,1.3700000,79281.0000000,3170550.0000000,21137.0000000,11999034952.5000000
FUTSTKAMBUJACEM28-APR-2022,366.5000000,371.0000000,381.8000000,371.0000000,373.6500000,384.2000000,4.8200000,42.0000000,36000.0000000,24.0000000,13618350.0000000
FUTSTKLICHSGFIN28-APR-2022,389.2500000,395.3500000,400.0000000,387.3500000,391.9000000,391.9000000,0.6800000,24.0000000,36000.0000000,18.0000000,14203800.0000000
FUTSTKGUJGASLTD28-APR-2022,679.4000000,685.9000000,689.0000000,685.9000000,689.0000000,689.0000000,1.4100000,7.0000000,6250.0000000,5.0000000,4299125.0000000
FUTSTKABFRL28-APR-2022,297.2500000,299.0500000,305.2500000,295.0500000,305.2500000,308.0500000,3.6300000,10.0000000,15600.0000000,6.0000000,4689100.0000000
FUTSTKDLF24-FEB-2022,391.7500000,396.9000000,409.6000000,385.2000000,407.0500000,407.0500000,3.9000000,19081.0000000,24618000.0000000,14920.0000000,9806718075.0000000
FUTSTKHDFCBANK28-APR-2022,1499.1500000,1520.1000000,1529.1000000,1488.9500000,1512.7500000,1512.7500000,0.9000000,80.0000000,66000.0000000,120.0000000,99826347.5000000
FUTSTKINDUSTOWER24-FEB-2022,252.9000000,254.9500000,258.6500000,252.8500000,257.2500000,257.2500000,1.7200000,3479.0000000,2646000.0000000,945.0000000,677436900.0000000
FUTSTKMOTHERSUMI31-MAR-2022,180.9500000,180.6500000,183.3000000,178.8000000,182.6500000,182.6500000,0.9300000,255.0000000,133000.0000000,38.0000000,24084025.0000000
FUTSTKNMDC28-APR-2022,139.1500000,140.0000000,146.4000000,139.7000000,146.0500000,146.0500000,4.9500000,13.0000000,100500.0000000,15.0000000,14313545.0000000
FUTSTKNMDC24-FEB-2022,138.8000000,139.0500000,146.5500000,138.4000000,146.0500000,146.0500000,5.2200000,12036.0000000,37828200.0000000,5646.0000000,5405999520.0000000
FUTSTKNTPC31-MAR-2022,138.4500000,139.0000000,140.5000000,137.5000000,137.8500000,137.8500000,-0.4300000,261.0000000,1430700.0000000,251.0000000,198517890.0000000
FUTSTKMARICO24-FEB-2022,478.7000000,482.3500000,497.3500000,481.7000000,492.2000000,492.2000000,2.8200000,8645.0000000,3591000.0000000,3591.0000000,1762408050.0000000
FUTSTKWHIRLPOOL28-APR-2022,1869.5000000,0.0000000,0.0000000,0.0000000,,1852.1500000,-0.9200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKNATIONALUM28-APR-2022,109.9500000,111.0000000,111.5000000,110.9500000,111.5000000,114.6000000,4.2200000,8.0000000,25500.0000000,3.0000000,2834325.0000000
FUTSTKBHARTIARTL24-FEB-2022,730.9500000,733.0500000,737.4000000,721.1000000,725.9500000,725.9500000,-0.6800000,57779.0000000,10757800.0000000,11324.0000000,7846341507.5000000
FUTSTKBOSCHLTD24-FEB-2022,16515.8500000,16675.0500000,16867.8000000,16400.0000000,16824.0000000,16824.0000000,1.8600000,2495.0000000,47300.0000000,946.0000000,791178545.0000000
FUTSTKDALBHARAT28-APR-2022,1791.6000000,1839.6000000,1885.0000000,1839.6000000,1885.0000000,1921.6500000,7.2500000,9.0000000,2500.0000000,10.0000000,4662162.5000000
FUTSTKZEEL31-MAR-2022,292.3500000,294.5000000,294.5000000,286.2500000,292.0500000,292.0500000,-0.1000000,397.0000000,501000.0000000,167.0000000,145542900.0000000
FUTSTKSYNGENE28-APR-2022,575.9000000,576.0000000,576.0000000,576.0000000,576.0000000,583.4000000,1.3000000,0.0000000,850.0000000,1.0000000,489600.0000000
FUTSTKKOTAKBANK28-APR-2022,1880.8000000,1906.8000000,1921.2000000,1860.0000000,1901.4500000,1901.4500000,1.0900000,25.0000000,12000.0000000,30.0000000,22771860.0000000
FUTSTKAPOLLOTYRE24-FEB-2022,217.6500000,219.9500000,221.5000000,215.1000000,220.1500000,220.1500000,1.1400000,3936.0000000,6862500.0000000,2745.0000000,1505542250.0000000
FUTSTKJSWSTEEL28-APR-2022,638.0000000,641.5000000,663.7500000,637.0000000,662.7500000,662.7500000,3.8700000,14.0000000,32400.0000000,24.0000000,21152475.0000000
FUTSTKBAJFINANCE28-APR-2022,7073.6000000,7105.6500000,7170.6000000,6953.1000000,7109.3000000,7109.3000000,0.5000000,72.0000000,8125.0000000,65.0000000,57581587.5000000
FUTSTKITC24-FEB-2022,215.6500000,216.1500000,224.9000000,215.1000000,223.8000000,223.8000000,3.7700000,60089.0000000,111561600.0000000,34863.0000000,24601837760.0000000
FUTSTKLICHSGFIN31-MAR-2022,388.3500000,391.9500000,399.0000000,383.2000000,390.5000000,390.5000000,0.5500000,422.0000000,508000.0000000,254.0000000,199049500.0000000
FUTSTKGUJGASLTD24-FEB-2022,676.0500000,676.1000000,690.9000000,672.9500000,683.7000000,683.7000000,1.1300000,1342.0000000,922500.0000000,738.0000000,630443937.5000000
FUTSTKCOROMANDEL31-MAR-2022,784.8500000,790.2000000,796.0000000,779.9000000,783.8500000,783.8500000,-0.1200000,68.0000000,28750.0000000,46.0000000,22668625.0000000
FUTSTKEICHERMOT24-FEB-2022,2653.2000000,2657.9000000,2687.0000000,2605.4000000,2633.8000000,2633.8000000,-0.7300000,8148.0000000,1428000.0000000,4080.0000000,3784848602.5000000
FUTSTKABFRL24-FEB-2022,294.8500000,297.4000000,310.3500000,292.0000000,306.1500000,306.1500000,3.8300000,5414.0000000,11109800.0000000,4273.0000000,3354332670.0000000
FUTSTKSTAR28-APR-2022,398.3500000,402.2000000,402.2000000,402.2000000,402.2000000,403.3500000,1.2500000,4.0000000,900.0000000,1.0000000,361980.0000000
FUTSTKCUB28-APR-2022,145.2000000,146.0000000,146.9500000,146.0000000,146.6000000,146.6000000,0.9600000,4.0000000,10200.0000000,3.0000000,1494470.0000000
FUTIDXMIDCPNIFTY26-APR-2022,7588.5500000,0.0000000,0.0000000,0.0000000,,7673.9500000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKCONCOR24-FEB-2022,646.1000000,650.0000000,662.6500000,647.0000000,657.0500000,657.0500000,1.6900000,6162.0000000,1588000.0000000,1985.0000000,1038965400.0000000
FUTSTKMCX24-FEB-2022,1540.9000000,1554.5500000,1570.0000000,1519.0000000,1540.2500000,1540.2500000,-0.0400000,4726.0000000,738850.0000000,2111.0000000,1141652067.5000000
FUTSTKVEDL28-APR-2022,325.0000000,325.3000000,340.1000000,325.3000000,339.4500000,339.4500000,4.4400000,29.0000000,164300.0000000,53.0000000,54860545.0000000
FUTSTKDEEPAKNTR24-FEB-2022,2234.3000000,2264.4500000,2283.3000000,2228.0000000,2272.7000000,2272.7000000,1.7100000,7011.0000000,602250.0000000,2409.0000000,1360582025.0000000
FUTSTKCHOLAFIN31-MAR-2022,633.9000000,645.0000000,663.4000000,641.0500000,659.6000000,659.6000000,4.0500000,87.0000000,58750.0000000,47.0000000,38341500.0000000
FUTSTKRELIANCE28-APR-2022,2411.3000000,2420.6500000,2440.1000000,2373.0000000,2409.6000000,2409.6000000,-0.0700000,186.0000000,65250.0000000,261.0000000,157488450.0000000
FUTSTKPFIZER28-APR-2022,4575.0500000,0.0000000,0.0000000,0.0000000,,4573.3500000,-0.0300000,4.0000000,0.0000000,0.0000000,0.0000000
FUTSTKCHAMBLFERT24-FEB-2022,430.2000000,434.7500000,438.5500000,417.4000000,418.6000000,418.6000000,-2.6900000,2313.0000000,3963000.0000000,2642.0000000,1690509750.0000000
FUTSTKAUBANK28-APR-2022,1322.7000000,1344.4000000,1350.0000000,1330.8000000,1346.2000000,1346.2000000,1.7700000,11.0000000,5000.0000000,10.0000000,6708100.0000000
FUTSTKAPOLLOHOSP24-FEB-2022,4461.8000000,4500.0000000,4542.0000000,4446.9000000,4525.8500000,4525.8500000,1.4300000,21323.0000000,588250.0000000,4706.0000000,2650784887.5000000
FUTSTKPETRONET24-FEB-2022,214.5500000,215.0000000,218.0500000,213.1500000,216.0000000,216.0000000,0.6700000,5989.0000000,5421000.0000000,1807.0000000,1169217600.0000000
FUTSTKKOTAKBANK31-MAR-2022,1872.8000000,1854.3500000,1915.8500000,1854.2000000,1902.6000000,1902.6000000,1.5900000,1027.0000000,257600.0000000,644.0000000,487911080.0000000
FUTSTKNAUKRI24-FEB-2022,4906.9500000,4993.5000000,5055.4000000,4860.8000000,5014.7000000,5014.7000000,2.1900000,13126.0000000,717000.0000000,5736.0000000,3567434731.2500000
FUTSTKTORNTPOWER31-MAR-2022,542.5500000,539.6000000,541.8500000,535.6500000,541.7000000,541.7000000,-0.1500000,52.0000000,12000.0000000,8.0000000,6475800.0000000
FUTSTKINDHOTEL24-FEB-2022,216.6000000,218.5000000,225.0000000,212.9000000,223.9000000,223.9000000,3.3700000,4528.0000000,21002884.0000000,5222.0000000,4627769306.9900900
FUTSTKTVSMOTOR28-APR-2022,603.8500000,606.0000000,620.0000000,606.0000000,620.0000000,632.5000000,4.7400000,11.0000000,15400.0000000,11.0000000,9420530.0000000
FUTSTKJSWSTEEL31-MAR-2022,634.8000000,636.7000000,663.4000000,634.0000000,659.5500000,659.5500000,3.8900000,382.0000000,607500.0000000,450.0000000,392791275.0000000
FUTSTKBAJFINANCE31-MAR-2022,7043.1500000,7099.9500000,7150.0000000,6925.2000000,7085.1500000,7085.1500000,0.5900000,1160.0000000,100125.0000000,801.0000000,708473006.2500000
FUTSTKPVR28-APR-2022,1598.9000000,1605.0000000,1620.8500000,1588.5500000,1618.9000000,1618.9000000,1.2500000,44.0000000,25234.0000000,62.0000000,40311966.2000000
FUTSTKHDFCAMC24-FEB-2022,2210.8000000,2223.4000000,2236.9500000,2192.2500000,2226.8500000,2226.8500000,0.7200000,16009.0000000,403400.0000000,2017.0000000,895590900.0000000
FUTSTKPIIND31-MAR-2022,2453.7500000,2443.1500000,2459.9500000,2396.5000000,2451.7500000,2451.7500000,-0.0800000,231.0000000,22000.0000000,88.0000000,53474775.0000000
FUTSTKPAGEIND28-APR-2022,42851.6500000,43398.9000000,43398.9000000,43398.9000000,43398.9000000,43621.6000000,1.7900000,2.0000000,60.0000000,2.0000000,2603934.0000000
FUTIDXMIDCPNIFTY29-MAR-2022,7564.2000000,0.0000000,0.0000000,0.0000000,,7649.2000000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKIGL31-MAR-2022,396.4500000,397.5000000,402.0000000,392.7500000,401.3500000,401.3500000,1.2300000,705.0000000,198000.0000000,144.0000000,78955593.7500000
FUTSTKBIOCON31-MAR-2022,370.4500000,372.3500000,379.4000000,369.0000000,379.0500000,379.0500000,2.3200000,123.0000000,110400.0000000,48.0000000,41515805.0000000
FUTSTKSUNPHARMA24-FEB-2022,830.8000000,838.0000000,891.0000000,836.0000000,887.2500000,887.2500000,6.7900000,35316.0000000,18694200.0000000,26706.0000000,16263739345.0000000
FUTSTKUPL24-FEB-2022,779.6000000,788.7500000,796.8000000,768.8500000,787.1000000,787.1000000,0.9600000,21981.0000000,9166300.0000000,7051.0000000,7188155845.0000000
